标题,总价,单价,区域,房屋户型,建筑面积,户型结构,建筑类型,所在楼层,楼层高度,套内面积,房屋朝向,建筑结构,装修情况,户梯比例,配备电梯,周边配套,交通出行
南向四房   安静望花园   通风对流好,330,27967,南海,4室2厅2卫,118㎡,平层,板塔结合,低楼层(共32层),暂无数据,暂无,南,钢混结构,精装,,有,金沙洲菜市场、洲村菜市场、里水影城、浔峰山公园、里水医院、广州中医药大学附属医院金沙洲医院,时代天境小区楼下有多路公交站通往广州和佛山：里07、231、657、佛沥182等、2站公交车到浔峰岗地铁站、5站到火车站
天境两房、东向望花园、高楼层、非顶楼,200,25954,南海,2室2厅1卫,77.06㎡,暂无数据,板塔结合,高楼层(共34层),暂无数据,暂无,北,钢混结构,精装,,有,金沙洲菜市场、洲村菜市场、里水影城、浔峰山公园、里水医院、广州中医药大学附属医院金沙洲医院,时代天境小区楼下有多路公交站通往广州和佛山：里07、231、657、佛沥182等、2站公交车到浔峰岗地铁站、5站到火车站
此房满五年 安静看花园 视野开阔 业主诚心出售,180,20266,南海,3室2厅1卫,88.82㎡,平层,塔楼,高楼层(共48层),暂无数据,暂无,南北,钢混结构,精装,,有,金沙洲菜市场、洲村菜市场、里水影城、浔峰山公园、里水医院、广州中医药大学附属医院金沙洲医院。,中海金沙里小区楼下有多路公交站通往广州和佛山：里07、231、657、佛沥182等、2站公交车到浔峰岗地铁站、5站到火车站房主自荐(业主对房源的描述)
大两房、客厅3.5米宽。望小区园林安静有车位,160,21334,南海,2室2厅1卫,75㎡,平层,板塔结合,中楼层(共11层),暂无数据,暂无,北,钢混结构,精装,,有,,
时代水岸 电梯中层 装修保养新净 诚意出售,180,22013,南海,3室1厅1卫,81.77㎡,平层,塔楼,中楼层(共34层),暂无数据,暂无,北,钢混结构,精装,,有,综合商场万达广场、国昌新城市广场、海北广场、嘉州广场、金沙童话王国、梦车小镇（招商中）、宝轮海鲜市场（2017年运营）、永旺梦乐城、金沙大都汇,地铁6号线、5号线、佛276路、653路、12路、高30路等多路公交通往广佛
中海金沙湾精装东南向4房、中间位置、中间楼层,380,25240,南海,4室2厅2卫,150.56㎡,平层,板塔结合,中楼层(共33层),暂无数据,124.61㎡,东南,钢混结构,精装,,有,幼儿园：慧思中英文幼儿园、藤幼儿园、正平幼儿园、松南幼儿园商场：国昌广场、万达广场、永旺梦乐城、红星美凯龙医院：广州中医医药附属医院、黄岐医院,小区门口交通便利、地铁：沙贝地铁站A2口、沙贝地铁站A1口、小区门口是金沙湾汽车总站、途经线路包括205路、283路、夜54路、42路、424路、429路、429A路、885路。
中高层  视野好  光线好  诚心出售,180,20294,南海,3室2厅1卫,88.7㎡,平层,板塔结合,中楼层(共32层),暂无数据,67.62㎡,东南,钢混结构,精装,,有,步行100米可到达广百百货、沙田美食。2公里范围内有永润、金沙汇、永旺梦乐城、国昌广场、万达星港城等大型购物综合体、衣食住行无一,步行100米可到达广百百货、沙田美食。2公里范围内有永润、金沙汇、永旺梦乐城、国昌广场、万达星港城等大型购物综合体、衣食住行无一交通出行：地铁12号线建设中、门口即为公交枢纽站——金名都站、十几条公交路线穿梭广佛、出行便捷
时代水岸高楼层电梯 户型方正 配套成熟,348,36597,南海,3室2厅2卫,95.09㎡,平层,塔楼,中楼层(共33层),暂无数据,77.76㎡,东南,钢混结构,精装,,,门口就有银行.KTV.酒店.餐饮.等可满足日常需求、另外距离万达广场、国昌广场、金珀天地等大型购物广场只有2公里、离地铁口3.4公里、步行100m有公交接驳。,永旺梦乐城、金沙大都汇有广州环城高速、广佛高速、沈海高速广州支线广佛新干线公交：广277.广夜58（沙面新城站）等等20条线接驳广州东站天河城珠江新城北京路
时代水岸 望江三房 全新未住中层 视野靓,210,22593,南海,3室2厅2卫,92.95㎡,平层,塔楼,中楼层(共34层),暂无数据,暂无,东南,钢混结构,精装,,有,金沙洲医院、黄岐医院、四季花城诊所、沙溪卫生服务站。公园：里水花卉世界、浔峰山公园、伯奇公园、金沙洲江滨公园。银行：农业银行、民生银行、中国银行、建设银行,地铁6号线、5号线、佛276路、653路、12路、高峰30路等多路公交通达广佛
时代糖果三期 2室1厅 北,115,14936,南海,2室1厅1卫,77㎡,平层,塔楼,中楼层(共18层),暂无数据,暂无,北,钢混结构,简装,,有,,
时代糖果一期 2室1厅 北,136,17216,南海,2室1厅1卫,79㎡,平层,塔楼,高楼层(共14层),暂无数据,64㎡,北,钢混结构,精装,,有,,
时代水岸 望江户型 南向望花园 户型方正,179,19260,南海,3室2厅2卫,92.94㎡,平层,塔楼,低楼层(共34层),暂无数据,暂无,东南南,钢混结构,简装,,有,门口就有银行.KTV.酒店.餐饮.等可满足日常需求、另外距离万达广场、国昌广场、金珀天地等大型购物广场只有2公里、离地铁口3.4公里、步行100m有公交接驳。,永旺梦乐城、金沙大都汇有广州环城高速、广佛高速、沈海高速广州支线广佛新干线公交：广277.广夜58（沙面新城站）等等20条线接驳广州东站天河城珠江新城北京路
不用爬坡、通风采光好、中层望花园,190,20750,南海,3室2厅1卫,91.57㎡,平层,板塔结合,低楼层(共45层),暂无数据,暂无,西南,钢混结构,精装,,有,小区旁边就是大型购物商城广百百货、大型美食场所沙田中心、肯德基麦当劳星巴克等；公园：浔峰山公园、滨江公园医院：广州中医药大学金沙洲医院银行：中国银行、工商银行、建设银行、农业银行、农商银行一应俱全。,小区大门口就有公交车站、20多条线路直接接驳广州6号线浔峰岗站、不想坐公交骑个小电驴也仅有1.2km左右；并且小区门口450m处有广州在建12号线里横路站、2025年正式开通、开往广州大学城南、经过广州中.心各区、出行方便快捷。
3+1户型实用空间大、 采光通风视野好、装修保养好,145,16416,南海,3室2厅1卫,88.33㎡,平层,板塔结合,低楼层(共18层),暂无数据,暂无,东北,钢混结构,精装,,有,永润广场、卜蜂莲花、华润万家、沙田中*心、广百百货、金沙国际广场、金铂天地、万达广场、国昌新城市广场；市场：草场市场、洲村市场；医院：广州中医药大学金沙洲医院、南海仁和中医院、南方医科大学南海医院,据规划2024年前旁边开通地铁与有轨电车！公交：231、974、里07、里10、广夜91、广657等等、其中974、广657和里07公交车可快速到达地铁6号线浔峰岗站。与金沙洲大桥、内环路相接、环城高速、广佛高速、佛山一环快速连接珠三角
不用爬坡、通风采光好、中层望花园,220,24013,南海,3室2厅1卫,91.62㎡,平层,板塔结合,中楼层(共45层),暂无数据,暂无,西南,钢混结构,精装,,有,小区旁边就是大型购物商城广百百货、大型美食场所沙田中心、肯德基麦当劳星巴克等；公园：浔峰山公园、滨江公园医院：广州中医药大学金沙洲医院银行：中国银行、工商银行、建设银行、农业银行、农商银行一应俱全。,小区大门口就有公交车站、20多条线路直接接驳广州6号线浔峰岗站、不想坐公交骑个小电驴也仅有1.2km左右；并且小区门口450m处有广州在建12号线里横路站、2025年正式开通、开往广州大学城南、经过广州中.心各区、出行方便快捷。
中海金沙里 3室2厅 南,188,20987,南海,3室2厅1卫,89.58㎡,平层,塔楼,低楼层(共48层),暂无数据,71.73㎡,南,钢混结构,精装,,有,,
时代天境 3室1厅 北,235,24585,南海,3室1厅2卫,95.59㎡,平层,板塔结合,低楼层(共32层),暂无数据,暂无,北,钢混结构,精装,,有,,
恒大御景湾 2室2厅 东北,160,17627,南海,2室2厅1卫,90.77㎡,平层,塔楼,低楼层(共58层),暂无数据,暂无,东北,钢混结构,精装,,有,,
三房两卫带主套不爬坡看房方便的,188,21136,南海,3室2厅1卫,88.95㎡,平层,板塔结合,中楼层(共45层),暂无数据,68.84㎡,西南,钢混结构,精装,,有,,小区门口有金名都公交车站、去广州6号线地铁浔峰岗站、三个站、有里07、广231、974等车线高速路口：沙贝站、泌冲站、里水佛山一环段
此房满五 精装修 保养新净 户型方正实用 产权清晰,113,14471,南海,2室1厅1卫,78.09㎡,平层,塔楼,中楼层(共18层),暂无数据,暂无,北,钢混结构,简装,,有,金沙洲幼儿园、横沙幼儿园、洲村幼儿园、糖果一期内幼儿园、里水幼儿园、胜利幼儿园。商场：永润广场、家乐福、好又多、永乐电器、国美银行：工商银行、农村信用社、农业银行、建设银行、中国银行,与金沙洲大桥、内环路相接、环城高速、广佛高速、佛山一环快速连接珠三角。公交：974、里10、广夜91、广657、等。其中974、广657
此房满五 精装修 保养新净 户型方正实用 产权清晰,113,14441,南海,2室1厅1卫,78.25㎡,平层,塔楼,低楼层(共14层),暂无数据,暂无,北,钢混结构,简装,,有,金沙洲幼儿园、横沙幼儿园、洲村幼儿园、糖果一期内幼儿园、里水幼儿园、胜利幼儿园。商场：永润广场、家乐福、好又多、永乐电器、国美银行：工商银行、农村信用社、农业银行、建设银行、中国银行,交通出行：与金沙洲大桥、内环路相接、环城高速、广佛高速、佛山一环快速连接珠三角。公交：974、里10、广夜91、广657、等。其中974、广657
南向三房  装修好  保养好   有钥匙看房,260,27084,南海,3室2厅2卫,96㎡,平层,板塔结合,中楼层(共32层),暂无数据,暂无,南,钢混结构,精装,,有,金沙洲菜市场、洲村菜市场、里水影城、浔峰山公园、里水医院、广州中医药大学附属医院金沙洲医院,时代天境小区楼下有多路公交站通往广州和佛山：里07、231、657、佛沥182等、2站公交车到浔峰岗地铁站、5站到火车站时代天境小区楼下有多路公交站通往广州和佛山：里07、231、657、佛沥182等、2站公交车到浔峰岗地铁站、5站到火车站
恒大御景湾实用2房、户型方正、一线望江、证够5年,165,18289,南海,2室2厅1卫,90.22㎡,平层,板塔结合,中楼层(共32层),暂无数据,暂无,东北,钢混结构,精装,,有,公园：洲村公园、浔峰山公园市：广百百货、永润广场医院：金沙洲医院、黄岐医院,
金名都 3室2厅 东南,220,24176,南海,3室2厅2卫,91㎡,平层,板塔结合,低楼层(共45层),暂无数据,暂无,东南,钢混结构,精装,,有,,
沙面新城 位置安静电梯望花园 新装修,163,17095,南海,3室2厅1卫,95.35㎡,平层,塔楼,高楼层(共8层),暂无数据,暂无,西,钢混结构,精装,,有,沙溪市场、海北综合市场、国昌城市广场、金沙洲万达广场、金铂天地广场、黄岐医院、农业银行、中国银行、建设银行、工商银行等,沙面新城站公交线路如下：广205路、广132路、广277路、快线57路、桂19路、沥08路、沥07、沙贝地铁环线789路、653路
楼层采光好、安静舒适、诚意出售,160,19906,南海,2室2厅1卫,80.38㎡,平层,板塔结合,中楼层(共32层),暂无数据,暂无,东,钢混结构,精装,,有,小区门口就有公交车站、去广州地铁6号线浔峰岗站、在建的里横路站约两年后通车、三个站、有里07.广231.974等车线高速路口：沙贝站、泌冲站里水佛山一环段,小区门口有金名都公交车站、去广州6号线地铁浔峰岗站、1~2个站、有里07、广231、974等车线高速路口：沙贝站、泌冲站、里水佛山一环段。2023年还有广州12号线地铁在小区旁开通、实现广
时代水岸一期、电梯高层3房 望江 过五唯一、地段好,190,23239,南海,3室2厅1卫,81.76㎡,平层,塔楼,高楼层(共34层),暂无数据,暂无,北,钢混结构,精装,,有,门口就有银行KTV酒店餐饮等可满足日常需求另外距离万达广场国昌广场金铂天地嘉洲广场等大型购物广场只有1.5公里离地铁口3公里,楼下公交站、广6534公里到广州沙贝地站、有广州环城高速、广佛高速、沈海高速广州支线广佛新干线公交：广277.广夜58（沙面新城站）等等20条线接驳广州东站天河城珠江新城北京路
