标题,总价,单价,区域,房屋户型,建筑面积,户型结构,建筑类型,所在楼层,楼层高度,套内面积,房屋朝向,建筑结构,装修情况,户梯比例,配备电梯,周边配套,交通出行
环市西路 适合老人  低楼层 近地铁 有钥匙随时看,108,21679,荔湾,2室1厅1卫,49.82㎡,平层,板楼,低楼层(共6层),暂无数据,44.94㎡,南,钢混结构,其他,,,华丽宫鞋城批发~、服装城批发~、。有老伙计茶楼~、周记饭店~、食为天~、小炳胜等等~、有荔湾区中医院~、建设银行~、农业银行~、沃尔玛市~、肯德基~、麦当劳~、若比邻商场等等,双地铁：西村地铁5号线、8号延长线公交：广231路、广260路、广275路、238路、52路、823路、530路、552路、5路、175路、179路、241路、524路、538路、545路、274路、291A/B路环线、42路、225路、198路、228路、290路、543路、34路、268路、46路、518路
芳园居教师新村东南两房~、带平台,165,24966,荔湾,2室2厅1卫,66.09㎡,平层,塔楼,低楼层(共9层),暂无数据,暂无,东南,钢混结构,精装,,有,,公交：多个公交487.812.1.74.70.207838.552等路直达小区交通比较方便。近地铁一号线
D区东南向四房两卫望花园 阳光充足 安静 南北对流,648,46750,荔湾,4室2厅2卫,138.61㎡,平层,塔楼,高楼层(共33层),暂无数据,暂无,东南,钢混结构,精装,,有,桥东肉菜市场~、钱大妈~、花卉市场~、华润商场医院：广州中医药大学第三附属医院~、石围塘社区门诊其它：幼儿园~、农业银行~、工商银行~、建设银行~、中国银行,交通便利~、小区步行400多米到五号线滘口地铁站~、可通往中山八淘金珠江新城等~、以及有滘口汽车总站~、有多条路线通往广州各区
珠岛花园六期两房~、楼龄新~、装修新~、户型方正,238,35635,荔湾,2室1厅1卫,66.79㎡,平层,塔楼,高楼层(共25层),暂无数据,暂无,西,钢混结构,精装,,有,家乐福市、、太佳广场、国昇货、河沙菜市场、广州酒家、金半岛酒家、人山人海园林酒家小区介绍,公车：128、256、416（环岛线）、783、25、555、832、夜31路~、夜31路下半夜班等经过珠岛花园站；地铁：地铁五号线六号线坦尾站（交汇站）、6号线河沙站
大型园林小区 泳池、网球场 一号线地铁、恒宝商场上盖,325,46729,荔湾,2室1厅1卫,69.55㎡,平层,塔楼,高楼层(共31层),暂无数据,57.48㎡,西南西,钢混结构,其他,,有,恒宝广场步行9米~、盛悦广场步行421米~、荔湾湖公园步行883米~、荔湾区中医院~、广州医科大学附属第三医院~、法治园和荔湾湖公园等。,地铁1号线长寿路地铁站~、恒宝广场公交总站、泮塘总站约483米。商场：楼下就是恒宝广场~、盛悦广场419米~、西城都荟1公里。景点：上下九763米~、基督教十甫堂535米~、陈家祠广场913米
鸿图小区 中层两房 满五年 税费少,120,22910,荔湾,2室1厅1卫,52.38㎡,平层,塔楼,中楼层(共9层),暂无数据,暂无,东东南南,钢混结构,简装,,,生活配套成熟、肉菜市场、儿童乐园、医院、银行、宾馆酒楼~、衣食住行。交通方便户型方正小区绿化环境好,
金花社区 有天台自用 框架结构 西门口地铁200米,115,23590,荔湾,2室1厅1卫,48.75㎡,平层,塔楼,高楼层(共5层),暂无数据,暂无,南北,钢混结构,简装,,,市少年宫及流花湖公园步行300米；一津肉菜市场、西华路肉菜、小梅大街市场。康王北路地下美食服装城~、西华路美食一条街；步行500米有市一、广医医院。楼下500米内工商银行、中国银行、建设银行、民生银行等。,步行200米到达西门口地铁站~、800米到彩虹桥地铁站8号线~、700米到达陈家祠地铁站；中山七路公交车站~、西华路公交车站~、东风西路公交车站~、康王北路公交车站等多条线路
市政东苑 2室1厅 东,130,23458,荔湾,2室1厅1卫,55.42㎡,平层,塔楼,低楼层(共9层),暂无数据,暂无,东,钢混结构,其他,,,,
逢源轩 3室2厅 东南,650,51145,荔湾,3室2厅2卫,127.09㎡,平层,塔楼,低楼层(共32层),暂无数据,101.07㎡,东南,钢混结构,精装,,有,,
新光城市旁 南向三房 环境安静舒适 光线通风好,220,29093,荔湾,3室1厅1卫,75.62㎡,平层,塔楼,低楼层(共6层),暂无数据,暂无,东南,混合结构,其他,,,购物：家乐福、城光荟、上下九步行街景点：流花湖公园、荔湾湖、陈家祠医院：广州医学院荔湾医院银行：建设银行、工商银行、中国银行。,交通出行便利~、距离双地铁1号线、8号线陈家祠地铁站约600米~、西门口地铁约500米~、距离龙津东公交站步行几十米。
低层三房户型方正望小河涌视野无遮挡,180,29523,荔湾,3室2厅1卫,60.97㎡,平层,板楼,低楼层(共8层),暂无数据,暂无,北,钢混结构,精装,,,房子属于中低楼层~、适合人群广泛~、一家三口~、或者年轻人刚需轻松上车~、房子位于市区位置~、生活配套齐全,位于南岸路近西场地铁站和种山八地铁站西场立交公交站交通方便通勤方便
西关雅筑 次新房全新未入住 ~、陈家祠地铁站在家门口,550,74065,荔湾,2室1厅1卫,74.26㎡,平层,塔楼,中楼层(共19层),暂无数据,56.23㎡,东南南,钢混结构,其他,,有,小区楼下有多家商铺美食饮料~、过马路就是城光荟广场~、杨韬创意美食广场~、陈家祠绿化广场~、柏德莱城西华路美食街~、上下九步行街~、华林玉器城~、长寿东路美容美发批发市场。,楼下即是双地铁(1号线/8号线)去天河、海珠、琶洲半小时左右即可；楼下就是康王中路公交站多条线路~、出行方便；
鹤洞路 2室1厅 南,98,18603,荔湾,2室1厅1卫,52.68㎡,平层,塔楼,中楼层(共8层),暂无数据,暂无,南,钢混结构,其他,,,,
合兴苑 3室1厅 西,200,27204,荔湾,3室1厅1卫,73.52㎡,平层,板楼,中楼层(共8层),暂无数据,暂无,西,钢混结构,其他,,有,,
次新小区~、环境好~、精装~、中楼层~、朝南~、视野开阔,650,51818,荔湾,4室2厅2卫,125.44㎡,平层,塔楼,中楼层(共39层),暂无数据,暂无,南,钢混结构,其他,,有,家门口市政小公园。广钢中.央公园一期二期已开放。商圈：肯德基、麦当劳、星巴克、屈臣氏花湾壹号~、星河cocopark~、乐峰广场医院：荔湾区第三人民医院.荔湾区人民医院.广钢医院等等；银行：中国银o行、工商银行、农业银行、华夏银行、民生银行等等,
荔江美筑 4室2厅 南,450,41262,荔湾,4室2厅2卫,109.06㎡,平层,塔楼,低楼层(共24层),暂无数据,暂无,南,钢混结构,精装,,有,,
1号线地铁+少有放盘+永庆坊是后花园+刚需+老人家必看,168,29392,荔湾,2室1厅1卫,57.16㎡,平层,塔楼,低楼层(共9层),暂无数据,暂无,东南,钢混结构,简装,,,荔湾湖公园及荔枝湾二期美景~、永庆坊一河两岸景色宜人~、银行、医院、肉菜市场、幼儿园、蒋光鼐生活配套完善交通出行：地铁1号线长寿路站及6号线文化公园站及多宝路多路公交线往来穿梭恒宝广场及上下九步行街,地铁1号线长寿路站及6号线文化公园站及多宝路多路公交线往来穿梭恒宝广场及上下九步行街
地段靓~、楼下就是珠江~、沙面公园~、户型方正实用,318,35759,荔湾,2室1厅1卫,88.93㎡,平层,暂无数据,中楼层(共13层),暂无数据,暂无,南,钢混结构,其他,,有,西城都荟；公园：沙面公园~、荔湾湖公园~、流花湖公园~、青年公园医院：荔湾区中医院~、广州市第三医院；幼儿园：沙面幼儿园~、多宝幼儿园,地铁黄沙双线（1号线&6号线）。旁边有公交车站。生活便利。
中海花湾D区包车位一起~、低密度小区,436,46907,荔湾,3室1厅2卫,92.95㎡,平层,塔楼,中楼层(共26层),暂无数据,暂无,西北,钢混结构,精装,,有,肯德基、麦当劳、星巴克、屈臣氏、电影院、华润VV家等等；银行：中国银行、工商银行、农业银行、华夏银行、民生银行医疗：荔湾区第三人民医院、荔湾区人民医院、广钢医院（都是三级甲等医院）,地铁：广佛线鹤洞地铁站300米~、广州地铁1号线西塱地铁站。公交车站鹤洞路西站：181~、19~、217~、222~、275~、285~、410~、565~、583~、69~、70~、71~、769~、770~、787~、811~、91等公交车路线~、交通便利~、出行无忧
广灯宿舍 1室1厅 南,133,32816,荔湾,1室1厅1卫,40.53㎡,平层,塔楼,低楼层(共9层),暂无数据,暂无,南,钢混结构,其他,,,,
上下九商圈西关独栋私房东西对流朝向前后通,400,25688,荔湾,4室2厅2卫,155.72㎡,平层,暂无数据,低楼层(共1层),暂无数据,155㎡,东南,砖木结构,简装,,,配套设施齐全~、永庆坊~、第十甫路~、有黄沙领展大型商场、菜市场、广医三院、广医口腔医院等成熟配套~、近地铁站~、距离1号线、6号线黄沙双地铁站步行距离仅150米左右~、还有两个景区公园--沙面公园、荔枝湾风景区~、环境安静、空气清新,公交出行方便~、双地铁~、1号线+6号线双地铁黄沙站~、长寿路地铁站~、广州东~、公交总站~、黄沙公交总站码头~、黄沙码头
岭南湾畔东南向望园林三房~、格局方正实用~、装修保养好.,540,54277,荔湾,3室1厅1卫,99.49㎡,平层,塔楼,低楼层(共32层),暂无数据,暂无,东南,钢混结构,精装,,有,【悦汇城】大型广场~、老伙计茶楼~、周记饭店~、食为天~、小炳胜~、有荔湾区中医院~、建设银行~、农业银行~、肯德基~、麦当劳。若比邻~、公园有增埗公园,五号线西村站800米~、八号线鹅掌坦站500米~、公交：17、62、71、80、134、175、176、179、196、212、215、238、241、524、543
芳园居教师新村--电梯2房  保养新,170,22191,荔湾,2室1厅1卫,76.61㎡,暂无数据,塔楼,低楼层(共25层),暂无数据,62.86㎡,东南,钢混结构,其他,,有,,小区门口有公交车站~、同区或跨区都方便~、800米左右有1号线地铁~、让居民出行无忧。
中铁荔湾国际城B区 南北对流双阳台户型 通风采光好,330,33777,荔湾,3室1厅1卫,97.7㎡,平层,塔楼,高楼层(共33层),暂无数据,暂无,东南,钢混结构,其他,,有,,距离坑口地铁站1500米户型方正装修新净小区绿化环境好0米~、小区门口50米有公交站~、途径有966路996路782路等
越秀区 八一 户型是1房~、方正正正~、阳台打通~、光线好,55,30539,荔湾,1室1厅1卫,18.01㎡,平层,塔楼,低楼层(共9层),暂无数据,暂无,东南,钢混结构,其他,,,配套美食一条街广州八大公园~、便宜的菜市场~、肉菜市场越秀区省级中六幼儿栢德来地下城、1/8号线陈家祠地铁站、11/8/13/22号线彩虹桥地铁站,地铁有：2/13号线纪念堂地铁站、1/8号线陈家祠地铁站、11/8/13/22号线彩虹桥地铁站公交车站市少年宫站人民北路公交车站~、一条路主干道从越秀到天河那边开小车电动车自行车去上班都比较方便
广钢新城标杆项目 金茂府 高层大三房 飞机户型,680,55484,荔湾,3室2厅2卫,122.56㎡,平层,塔楼,高楼层(共42层),暂无数据,暂无,东南,钢混结构,精装,,有,医疗配套：500米内有广钢社区医院~、广钢医院~、荔湾区人民医院。交通配套出行三条地铁：11号线鹤洞东站广佛线鹤洞站&1号线西塱站。,
两梯两户~、四房四卫 其中两个主人套房 类似平层别墅,820,49991,荔湾,4室2厅2卫,164.03㎡,平层,塔楼,中楼层(共30层),暂无数据,127.83㎡,北南,钢混结构,精装,,有,28000方占地悦汇城大型广场~、老伙计茶楼~、周记饭店~、食为天~、小炳胜~、有荔湾区中医院~、建设银行~、农业银行~、~、肯德基~、麦当劳。若比邻增埗公园,交通出行：5号线西村地铁站8号延长线鹅掌坦已经开通公交：34.176.175.215.134.71.538.196.832.241等
阳光两房 舒适宜居  这套两房大到无法想象,310,32839,荔湾,2室1厅1卫,94.4㎡,平层,塔楼,高楼层(共32层),暂无数据,暂无,西南,钢混结构,简装,,有,四大银行沃尔玛大型农贸肉菜市场中西式餐饮等地铁5号线公交车站交通生活配套完善便利等,地铁5号线西村站B出口公交车路线：62路17路71路134路283路268路179路545路198路290路
荔湾湖公园 三房两卫 三面单边 户型方正,323,29458,荔湾,3室2厅2卫,109.65㎡,平层,塔楼,中楼层(共9层),暂无数据,暂无,东南北,钢混结构,其他,,,该房屋步行100米可以到达荔湾湖公园~、150米即到恒宝公交车站~、150米可以到达1号线长寿路铁站~、有美食一条街~、麦当劳~、泮溪酒家,
此房通风采光好阳台视野开阔无遮挡装修保养新净,450,54375,荔湾,3室2厅1卫,82.76㎡,平层,塔楼,低楼层(共39层),暂无数据,暂无,南,钢混结构,精装,,有,小区楼下裙楼底商丰富~、可以满足业主们日常所需要物品。步行600米可达中海花湾天地~、钱大妈、7-11、罗森便利店、星巴克、麦当劳~、肯德基、喜茶、烤肉店等~、各种连锁品牌~、一个地铁站的距离可以去到芳村种类最齐全的肉菜综合市场~、新鲜实惠,700米可达地铁广佛线鹤洞站~、一站换乘1号线~、两站换乘8号线~、还有11号线在建中~、该条地铁是广州的大环栈~、串连天河、越秀海珠、荔湾、白云五区~、步行距离800米左右~、公交路线有：19路、445路、769路、277路、91路、70路、多路公交线路
西湾和苑新小区 近商圈 南向 配套成熟 提前约,210,47117,荔湾,1室1厅1卫,44.57㎡,平层,塔楼,高楼层(共22层),暂无数据,暂无,南,钢混结构,精装,,有,广州第二大占地【悦汇城】大型广场~、老伙计茶楼~、周记饭店~、食为天~、小炳胜~、有荔湾区中医院~、建设银行~、农业银行~、沃尔玛~、肯德基~、麦当劳。若比邻~、公园有增埗公园,五号线西村站800米~、八号线鹅掌坦站500米~、公交：17、62、71、80、134、175、176、179、196、212、215、238、241、524、543
原装电梯房 1房1厅 近地铁 交通便利,130,25243,荔湾,1室1厅1卫,51.5㎡,平层,塔楼,低楼层(共30层),暂无数据,暂无,南西南,钢混结构,简装,,有,,在花地大道~、小区门口就是公交站~、50米就是地铁西塱站~、交通好便利
